date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:49:03	32478/32478	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:49:27%20GMT	https://github.com/marketplace/codecov	C:/Mes%20Sites%20Web/dav/github.com/marketplace/codecov.html	(from https://github.com/marketplace)
21:49:04	33018/33018	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:49:28%20GMT	https://github.com/marketplace/codacy	C:/Mes%20Sites%20Web/dav/github.com/marketplace/codacy.html	(from https://github.com/marketplace)
21:49:05	33772/33772	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:49:29%20GMT	https://github.com/marketplace/codebeat	C:/Mes%20Sites%20Web/dav/github.com/marketplace/codebeat.html	(from https://github.com/marketplace)
21:49:06	30510/30510	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:49:30%20GMT	https://github.com/marketplace/styleci	C:/Mes%20Sites%20Web/dav/github.com/marketplace/styleci.html	(from https://github.com/marketplace)
21:49:07	34064/34064	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:49:31%20GMT	https://github.com/marketplace/better-code-hub	C:/Mes%20Sites%20Web/dav/github.com/marketplace/better-code-hub.html	(from https://github.com/marketplace)
21:49:08	33985/33985	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:49:32%20GMT	https://github.com/marketplace/coveralls	C:/Mes%20Sites%20Web/dav/github.com/marketplace/coveralls.html	(from https://github.com/marketplace)
21:49:09	34379/34379	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:49:33%20GMT	https://github.com/marketplace/travis-ci	C:/Mes%20Sites%20Web/dav/github.com/marketplace/travis-ci.html	(from https://github.com/marketplace)
21:49:10	36752/36752	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:49:34%20GMT	https://github.com/marketplace/circleci	C:/Mes%20Sites%20Web/dav/github.com/marketplace/circleci.html	(from https://github.com/marketplace)
21:49:11	33657/33657	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:49:35%20GMT	https://github.com/marketplace/appveyor	C:/Mes%20Sites%20Web/dav/github.com/marketplace/appveyor.html	(from https://github.com/marketplace)
21:49:12	32044/32044	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:49:36%20GMT	https://github.com/marketplace/percy	C:/Mes%20Sites%20Web/dav/github.com/marketplace/percy.html	(from https://github.com/marketplace)
21:49:13	34841/34841	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:49:37%20GMT	https://github.com/marketplace/sentry	C:/Mes%20Sites%20Web/dav/github.com/marketplace/sentry.html	(from https://github.com/marketplace)
21:49:13	36640/36640	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:49:38%20GMT	https://github.com/marketplace/rollbar	C:/Mes%20Sites%20Web/dav/github.com/marketplace/rollbar.html	(from https://github.com/marketplace)
21:49:14	33638/33638	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:49:39%20GMT	https://github.com/marketplace/zenhub	C:/Mes%20Sites%20Web/dav/github.com/marketplace/zenhub.html	(from https://github.com/marketplace)
21:49:15	35004/35004	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:49:40%20GMT	https://github.com/marketplace/waffle	C:/Mes%20Sites%20Web/dav/github.com/marketplace/waffle.html	(from https://github.com/marketplace)
21:49:16	36091/36091	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:49:40%20GMT	https://github.com/marketplace/codetree	C:/Mes%20Sites%20Web/dav/github.com/marketplace/codetree.html	(from https://github.com/marketplace)
21:49:17	36017/36017	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:49:41%20GMT	https://github.com/marketplace/zube	C:/Mes%20Sites%20Web/dav/github.com/marketplace/zube.html	(from https://github.com/marketplace)
21:49:18	145/145	---MC-	302	error ('Found')	text/html	date:Sun,%2024%20Sep%202017%2020:49:42%20GMT	https://github.com/marketplace/new	C:/Mes%20Sites%20Web/dav/github.com/marketplace/new.160.delayed	(from https://github.com/marketplace)
21:49:19	0/-1	---M--	301	error ('')			https://github.com/site/terms	C:/Mes%20Sites%20Web/dav/github.com/site/terms.162.delayed	(from https://github.com/marketplace)
21:49:19	0/-1	---M--	302	error ('')			https://github.com/site/privacy	C:/Mes%20Sites%20Web/dav/github.com/site/privacy.163.delayed	(from https://github.com/marketplace)
21:49:19	0/-1	---M--	301	error ('')			https://github.com/security	C:/Mes%20Sites%20Web/dav/github.com/security.164.delayed	(from https://github.com/marketplace)
21:49:19	11853/11853	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:49:43%20GMT	https://github.com/login?return_to=https%3A%2F%2Fgithub.com%2Fmarketplace%2Fnew	C:/Mes%20Sites%20Web/dav/github.com/login59a5.html	(from https://github.com/marketplace)
21:49:20	11819/11819	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:49:44%20GMT	https://github.com/login?return_to=%2Fpricing	C:/Mes%20Sites%20Web/dav/github.com/login83cc.html	(from https://github.com/pricing)
21:49:21	38103/38103	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:49:45%20GMT	https://github.com/pricing/developer	C:/Mes%20Sites%20Web/dav/github.com/pricing/developer.html	(from https://github.com/pricing)
21:49:22	22611/22611	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:49:46%20GMT	https://github.com/join?plan=pro&source=button-pricing	C:/Mes%20Sites%20Web/dav/github.com/joina355.html	(from https://github.com/pricing)
21:49:22	37119/37119	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:49:47%20GMT	https://github.com/pricing/team	C:/Mes%20Sites%20Web/dav/github.com/pricing/team.html	(from https://github.com/pricing)
21:49:23	23165/23165	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:49:47%20GMT	https://github.com/join?plan=business&setup_organization=true&source=button-pricing	C:/Mes%20Sites%20Web/dav/github.com/join52d3.html	(from https://github.com/pricing)
21:49:24	37143/37143	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:49:48%20GMT	https://github.com/pricing/business-hosted	C:/Mes%20Sites%20Web/dav/github.com/pricing/business-hosted.html	(from https://github.com/pricing)
21:49:25	23175/23175	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:49:49%20GMT	https://github.com/join?plan=business_plus&setup_organization=true&source=button-pricing	C:/Mes%20Sites%20Web/dav/github.com/joinfcba.html	(from https://github.com/pricing)
21:49:26	38394/38394	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:49:50%20GMT	https://github.com/pricing/business-enterprise	C:/Mes%20Sites%20Web/dav/github.com/pricing/business-enterprise.html	(from https://github.com/pricing)
21:49:26	0/-1	---M--	301	error ('')			https://github.com/site/terms	C:/Mes%20Sites%20Web/dav/github.com/site/terms.16e.delayed	(from https://github.com/pricing)
21:49:26	0/-1	---M--	302	error ('')			https://github.com/site/privacy	C:/Mes%20Sites%20Web/dav/github.com/site/privacy.16f.delayed	(from https://github.com/pricing)
21:49:26	0/-1	---M--	301	error ('')			https://github.com/security	C:/Mes%20Sites%20Web/dav/github.com/security.170.delayed	(from https://github.com/pricing)
21:49:27	22593/22593	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:49:51%20GMT	https://github.com/join?source=pricing-page-new	C:/Mes%20Sites%20Web/dav/github.com/join4aba.html	(from https://github.com/pricing)
21:49:27	11183/11183	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:49:52%20GMT	https://github.com/password_reset	C:/Mes%20Sites%20Web/dav/github.com/password_reset.html	(from https://github.com/login?return_to=https%3A%2F%2Fgithub.com%2Forgs%2Fhandsontable%2Fdashboard)
21:49:28	0/-1	---M--	301	error ('')			https://github.com/site/terms	C:/Mes%20Sites%20Web/dav/github.com/site/terms.173.delayed	(from https://github.com/login?return_to=https%3A%2F%2Fgithub.com%2Forgs%2Fhandsontable%2Fdashboard)
21:49:28	0/-1	---M--	302	error ('')			https://github.com/site/privacy	C:/Mes%20Sites%20Web/dav/github.com/site/privacy.174.delayed	(from https://github.com/login?return_to=https%3A%2F%2Fgithub.com%2Forgs%2Fhandsontable%2Fdashboard)
21:49:28	0/-1	---M--	301	error ('')			https://github.com/security	C:/Mes%20Sites%20Web/dav/github.com/security.175.delayed	(from https://github.com/login?return_to=https%3A%2F%2Fgithub.com%2Forgs%2Fhandsontable%2Fdashboard)
21:49:28	22605/22605	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:49:52%20GMT	https://github.com/join?return_to=https%3A%2F%2Fgithub.com%2Forgs%2Fhandsontable%2Fdashboard&source=login	C:/Mes%20Sites%20Web/dav/github.com/join40c1.html	(from https://github.com/login?return_to=https%3A%2F%2Fgithub.com%2Forgs%2Fhandsontable%2Fdashboard)
21:49:29	0/-1	---M--	301	error ('')			https://github.com/site/terms	C:/Mes%20Sites%20Web/dav/github.com/site/terms.177.delayed	(from https://github.com/login?return_to=%2Fhandsontable)
21:49:29	0/-1	---M--	302	error ('')			https://github.com/site/privacy	C:/Mes%20Sites%20Web/dav/github.com/site/privacy.178.delayed	(from https://github.com/login?return_to=%2Fhandsontable)
21:49:29	0/-1	---M--	301	error ('')			https://github.com/security	C:/Mes%20Sites%20Web/dav/github.com/security.179.delayed	(from https://github.com/login?return_to=%2Fhandsontable)
21:49:29	22562/22562	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:49:53%20GMT	https://github.com/join?return_to=%2Fhandsontable&source=login	C:/Mes%20Sites%20Web/dav/github.com/join96ac.html	(from https://github.com/login?return_to=%2Fhandsontable)
21:49:30	0/-1	---M--	301	error ('')			https://github.com/site/terms	C:/Mes%20Sites%20Web/dav/github.com/site/terms.17b.delayed	(from https://github.com/join?source=header)
21:49:30	0/-1	---M--	302	error ('')			https://github.com/site/privacy	C:/Mes%20Sites%20Web/dav/github.com/site/privacy.17c.delayed	(from https://github.com/join?source=header)
21:49:30	0/-1	---M--	301	error ('')			https://github.com/security	C:/Mes%20Sites%20Web/dav/github.com/security.17d.delayed	(from https://github.com/join?source=header)
21:49:30	11834/11834	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:49:54%20GMT	https://github.com/login?return_to=%2Fjoin%3Fsource%3Dheader	C:/Mes%20Sites%20Web/dav/github.com/login288c.html	(from https://github.com/join?source=header)
21:49:30	0/-1	---M--	301	error ('')			https://github.com/site/terms	C:/Mes%20Sites%20Web/dav/github.com/site/terms.17f.delayed	(from https://github.com/orgs/handsontable/people)
21:49:30	0/-1	---M--	302	error ('')			https://github.com/site/privacy	C:/Mes%20Sites%20Web/dav/github.com/site/privacy.180.delayed	(from https://github.com/orgs/handsontable/people)
21:49:30	0/-1	---M--	301	error ('')			https://github.com/security	C:/Mes%20Sites%20Web/dav/github.com/security.181.delayed	(from https://github.com/orgs/handsontable/people)
21:49:31	11840/11840	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:49:55%20GMT	https://github.com/login?return_to=%2Forgs%2Fhandsontable%2Fpeople	C:/Mes%20Sites%20Web/dav/github.com/login9c79.html	(from https://github.com/orgs/handsontable/people)
21:49:32	15521/15521	---MC-	200	added ('OK')	application/atom+xml	etag:%22c4959168d8dbc89dd29b49f590778255%22	https://github.com/handsontable/handsontable/commits/master.atom	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/commits/master.atom	(from https://github.com/handsontable/handsontable)
21:49:32	11839/11839	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:49:57%20GMT	https://github.com/login?return_to=%2Fhandsontable%2Fhandsontable	C:/Mes%20Sites%20Web/dav/github.com/login5427.html	(from https://github.com/handsontable/handsontable)
21:49:33	22671/22671	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:49:57%20GMT	https://github.com/join?source=header-repo	C:/Mes%20Sites%20Web/dav/github.com/join3e7a.html	(from https://github.com/handsontable/handsontable)
21:49:34	91969/91969	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:49:58%20GMT	https://github.com/handsontable/handsontable/watchers	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/watchers.html	(from https://github.com/handsontable/handsontable)
21:49:35	121685/121685	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:49:59%20GMT	https://github.com/handsontable/handsontable/issues	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/issues.html	(from https://github.com/handsontable/handsontable)
21:49:37	74480/74480	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:01%20GMT	https://github.com/handsontable/handsontable/pulls	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/pulls.html	(from https://github.com/handsontable/handsontable)
21:49:37	29210/29210	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:01%20GMT	https://github.com/handsontable/handsontable/wiki	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/wiki.html	(from https://github.com/handsontable/handsontable)
21:49:38	57021/57021	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:03%20GMT	https://github.com/handsontable/handsontable/pulse	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/pulse.html	(from https://github.com/handsontable/handsontable)
21:49:39	130/130	---MC-	302	error ('Found')	text/html	date:Sun,%2024%20Sep%202017%2020:50:03%20GMT	https://github.com/handsontable/handsontable/graphs	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/graphs.18a.delayed	(from https://github.com/handsontable/handsontable)
21:49:40	29995/29995	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:04%20GMT	https://github.com/handsontable/handsontable/graphs/contributors	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/graphs/contributors.html	(from https://github.com/handsontable/handsontable)
21:49:41	22583/22583	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:05%20GMT	https://github.com/join?source=prompt-code	C:/Mes%20Sites%20Web/dav/github.com/join81a6.html	(from https://github.com/handsontable/handsontable)
21:49:43	342128/342128	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:07%20GMT	https://github.com/handsontable/handsontable/commits/master	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/commits/master.html	(from https://github.com/handsontable/handsontable)
21:49:44	129195/129195	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Sep%202017%2020:50:07%20GMT	https://github.com/handsontable/handsontable/branches	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/branches.18e.delayed	(from https://github.com/handsontable/handsontable)
21:49:45	98763/98763	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:09%20GMT	https://github.com/handsontable/handsontable/releases	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/releases.html	(from https://github.com/handsontable/handsontable)
21:49:46	154614/154614	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:10%20GMT	https://github.com/handsontable/handsontable/blob/master/LICENSE	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/blob/master/LICENSE.html	(from https://github.com/handsontable/handsontable)
21:49:47	39022/39022	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:11%20GMT	https://github.com/handsontable/handsontable/search?l=javascript	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/searchd9f4.html	(from https://github.com/handsontable/handsontable)
21:49:48	130/130	---MC-	302	error ('Found')	text/html	date:Sun,%2024%20Sep%202017%2020:50:12%20GMT	https://github.com/handsontable/handsontable/archive/master.zip	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/archive/master.192.delayed	(from https://github.com/handsontable/handsontable)
21:49:49	26654/26654	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:13%20GMT	https://github.com/handsontable/handsontable/find/master	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/find/master.html	(from https://github.com/handsontable/handsontable)
21:49:50	213570/213570	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:14%20GMT	https://github.com/handsontable/handsontable/tree/develop	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/tree/develop.html	(from https://github.com/handsontable/handsontable)
21:49:51	189174/189174	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:15%20GMT	https://github.com/handsontable/handsontable/tree/feature/autocompleteRefactor	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/tree/feature/autocompleteRefactor.html	(from https://github.com/handsontable/handsontable)
21:49:52	184102/184102	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:16%20GMT	https://github.com/handsontable/handsontable/tree/feature/bugfix-%23902	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/tree/feature/bugfix-#902.html	(from https://github.com/handsontable/handsontable)
21:49:53	198334/198334	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:17%20GMT	https://github.com/handsontable/handsontable/tree/feature/copypasteError	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/tree/feature/copypasteError.html	(from https://github.com/handsontable/handsontable)
21:49:54	189764/189764	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:19%20GMT	https://github.com/handsontable/handsontable/tree/feature/dom-0-19	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/tree/feature/dom-0-19.html	(from https://github.com/handsontable/handsontable)
21:49:56	198392/198392	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:20%20GMT	https://github.com/handsontable/handsontable/tree/feature/formula-support	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/tree/feature/formula-support.html	(from https://github.com/handsontable/handsontable)
21:49:57	186291/186291	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:21%20GMT	https://github.com/handsontable/handsontable/tree/feature/issue-1657	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/tree/feature/issue-1657.html	(from https://github.com/handsontable/handsontable)
21:49:57	190550/190550	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:22%20GMT	https://github.com/handsontable/handsontable/tree/feature/issue-1780-reopen	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/tree/feature/issue-1780-reopen.html	(from https://github.com/handsontable/handsontable)
21:49:58	200375/200375	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:23%20GMT	https://github.com/handsontable/handsontable/tree/feature/issue-2350	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/tree/feature/issue-2350.html	(from https://github.com/handsontable/handsontable)
21:50:00	189220/189220	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:24%20GMT	https://github.com/handsontable/handsontable/tree/feature/issue-2599-reopened	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/tree/feature/issue-2599-reopened.html	(from https://github.com/handsontable/handsontable)
21:50:00	198166/198166	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:25%20GMT	https://github.com/handsontable/handsontable/tree/feature/issue-2605	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/tree/feature/issue-2605.html	(from https://github.com/handsontable/handsontable)
21:50:02	198166/198166	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:26%20GMT	https://github.com/handsontable/handsontable/tree/feature/issue-2744	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/tree/feature/issue-2744.html	(from https://github.com/handsontable/handsontable)
21:50:03	198166/198166	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:27%20GMT	https://github.com/handsontable/handsontable/tree/feature/issue-3087	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/tree/feature/issue-3087.html	(from https://github.com/handsontable/handsontable)
21:50:04	198166/198166	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:28%20GMT	https://github.com/handsontable/handsontable/tree/feature/issue-3343	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/tree/feature/issue-3343.html	(from https://github.com/handsontable/handsontable)
21:50:05	198166/198166	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:29%20GMT	https://github.com/handsontable/handsontable/tree/feature/issue-3573	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/tree/feature/issue-3573.html	(from https://github.com/handsontable/handsontable)
21:50:06	198166/198166	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:30%20GMT	https://github.com/handsontable/handsontable/tree/feature/issue-3646	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/tree/feature/issue-3646.html	(from https://github.com/handsontable/handsontable)
21:50:07	198166/198166	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:31%20GMT	https://github.com/handsontable/handsontable/tree/feature/issue-3759	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/tree/feature/issue-3759.html	(from https://github.com/handsontable/handsontable)
21:50:08	200375/200375	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:32%20GMT	https://github.com/handsontable/handsontable/tree/feature/issue-3801	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/tree/feature/issue-3801.html	(from https://github.com/handsontable/handsontable)
21:50:09	198166/198166	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:33%20GMT	https://github.com/handsontable/handsontable/tree/feature/issue-3849	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/tree/feature/issue-3849.html	(from https://github.com/handsontable/handsontable)
21:50:10	198166/198166	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:34%20GMT	https://github.com/handsontable/handsontable/tree/feature/issue-3880	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/tree/feature/issue-3880.html	(from https://github.com/handsontable/handsontable)
21:50:11	198166/198166	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:35%20GMT	https://github.com/handsontable/handsontable/tree/feature/issue-3953	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/tree/feature/issue-3953.html	(from https://github.com/handsontable/handsontable)
21:50:12	198166/198166	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:36%20GMT	https://github.com/handsontable/handsontable/tree/feature/issue-3962	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/tree/feature/issue-3962.html	(from https://github.com/handsontable/handsontable)
21:50:14	198166/198166	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:38%20GMT	https://github.com/handsontable/handsontable/tree/feature/issue-3974	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/tree/feature/issue-3974.html	(from https://github.com/handsontable/handsontable)
21:50:15	198166/198166	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:39%20GMT	https://github.com/handsontable/handsontable/tree/feature/issue-3994	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/tree/feature/issue-3994.html	(from https://github.com/handsontable/handsontable)
21:50:16	198166/198166	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:40%20GMT	https://github.com/handsontable/handsontable/tree/feature/issue-3999	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/tree/feature/issue-3999.html	(from https://github.com/handsontable/handsontable)
21:50:17	200375/200375	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:41%20GMT	https://github.com/handsontable/handsontable/tree/feature/issue-4010	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/tree/feature/issue-4010.html	(from https://github.com/handsontable/handsontable)
21:50:18	198166/198166	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:42%20GMT	https://github.com/handsontable/handsontable/tree/feature/issue-4011	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/tree/feature/issue-4011.html	(from https://github.com/handsontable/handsontable)
21:50:19	198166/198166	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:43%20GMT	https://github.com/handsontable/handsontable/tree/feature/issue-4017	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/tree/feature/issue-4017.html	(from https://github.com/handsontable/handsontable)
21:50:20	198166/198166	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:44%20GMT	https://github.com/handsontable/handsontable/tree/feature/issue-4029	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/tree/feature/issue-4029.html	(from https://github.com/handsontable/handsontable)
21:50:21	198166/198166	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:45%20GMT	https://github.com/handsontable/handsontable/tree/feature/issue-4034	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/tree/feature/issue-4034.html	(from https://github.com/handsontable/handsontable)
21:50:22	198182/198182	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:46%20GMT	https://github.com/handsontable/handsontable/tree/feature/issue-4047	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/tree/feature/issue-4047.html	(from https://github.com/handsontable/handsontable)
21:50:23	198182/198182	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:47%20GMT	https://github.com/handsontable/handsontable/tree/feature/issue-4055	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/tree/feature/issue-4055.html	(from https://github.com/handsontable/handsontable)
21:50:24	198166/198166	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:48%20GMT	https://github.com/handsontable/handsontable/tree/feature/issue-4060	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/tree/feature/issue-4060.html	(from https://github.com/handsontable/handsontable)
21:50:26	198166/198166	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:50%20GMT	https://github.com/handsontable/handsontable/tree/feature/issue-4068	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/tree/feature/issue-4068.html	(from https://github.com/handsontable/handsontable)
21:50:27	200639/200639	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202017%2020:50:51%20GMT	https://github.com/handsontable/handsontable/tree/feature/issue-4070-part1	C:/Mes%20Sites%20Web/dav/github.com/handsontable/handsontable/tree/feature/issue-4070-part1.html	(from https://github.com/handsontable/handsontable)
